epoch_idx,stage,tau,sigma_schnakenberg,sigma_multiscale,sigma_neural
954,N3,0.007336,0.011187,0.095317,0.285532
955,N3,0.007260,0.002622,0.023911,0.176885
956,N3,0.001001,0.004079,0.090042,0.037050
957,N3,0.005258,0.007972,0.074517,0.125955
958,N3,0.001378,0.017628,0.266580,0.134227
959,N3,0.002601,0.085318,0.209045,0.000000
960,N3,0.002687,0.006013,0.176951,0.054775
961,N1,0.012437,0.003681,0.042066,0.313793
962,N1,0.001821,0.000586,0.033919,0.000000
963,N1,0.002311,0.005421,0.049984,0.077142
964,N1,0.005594,0.001909,0.044561,0.010577
965,N2,0.012871,0.006397,0.061907,0.385391
966,N2,0.016786,0.005282,0.052519,0.009445
967,N2,0.004657,0.004476,0.022696,0.046003
968,N2,0.005260,0.098532,0.128825,0.102567
969,N2,0.004846,0.006796,0.048611,0.106928
970,N2,0.005452,0.047632,0.112043,0.000000
971,N2,0.007302,0.036060,0.106252,0.184088
972,N2,0.049139,0.009341,0.063260,0.115687
973,N3,0.005184,0.054888,0.111454,0.050334
974,N2,0.040347,0.023711,0.101547,0.029867
975,N3,0.009173,0.007483,0.131966,0.087493
976,N3,0.002416,0.019169,0.120231,0.032381
977,N3,0.013694,0.007456,0.120465,0.178731
978,N2,0.022129,0.033133,0.077122,0.000000
979,N3,0.033301,0.022821,0.090218,0.021016
980,N3,0.000783,0.002119,0.031465,0.077866
981,N3,0.005367,0.022638,0.140933,0.090907
982,N3,0.003987,0.000592,0.009972,0.264795
983,N3,0.000924,0.018651,0.059062,0.003903
984,N3,0.010019,0.002196,0.029790,0.043215
985,N3,0.001625,0.009228,0.098990,0.083770
986,N3,0.003443,0.003304,0.070025,0.119586
987,N3,0.000374,0.013867,0.031410,0.051151
988,N3,0.000408,0.005139,0.053883,0.122189
989,N3,0.002495,0.000761,0.035111,0.117810
990,N3,0.004730,0.001158,0.028308,0.132480
991,N3,0.000762,0.003229,0.060253,0.110919
992,N3,0.001514,0.004784,0.082675,0.136254
993,N3,0.007491,0.012107,0.237499,0.142744
994,N3,0.001122,0.001581,0.031456,0.157160
995,N2,0.002085,0.007806,0.055730,0.062970
996,N3,0.007988,0.006796,0.072054,0.168551
997,N3,0.013886,0.006262,0.101958,0.186602
998,N2,0.006221,0.047074,0.114731,0.195280
999,N2,0.012685,0.000926,0.006628,0.076852
1000,N2,0.009545,0.005705,0.037221,0.113264
1001,N2,0.005290,0.003893,0.061125,0.055730
1002,N2,0.026325,0.005330,0.015619,0.035738
1003,N3,0.007209,0.010088,0.121580,0.245289
1004,N2,0.007265,0.002693,0.035834,0.000000
1005,N2,0.040009,0.021737,0.118632,0.071448
1006,N2,0.002253,0.019298,0.066412,0.181853
1007,N2,0.008760,0.016088,0.065788,0.386284
1008,N2,0.026036,0.000838,0.014431,0.023302
1009,N2,0.001997,0.004425,0.053173,0.154313
1010,N2,0.010777,0.003363,0.060205,0.088698
1011,N1,0.061091,0.001468,0.020920,0.244488
1012,N1,0.003921,0.001157,0.105473,0.272205
1013,N1,0.004142,0.001674,0.027845,0.094747
1014,N1,0.014065,0.015030,0.050744,0.094969
1015,N2,0.033063,0.014618,0.046730,0.312521
1016,N1,0.006944,0.000145,0.014585,0.041370
1017,N1,0.021442,0.005048,0.041791,0.116778
1018,N2,0.055669,0.003293,0.036262,0.201548
1019,R,0.007666,0.002059,0.010077,0.073079
1020,R,0.025631,0.001290,0.011450,0.051844
1021,R,0.020082,0.026140,0.033523,0.103541
1022,R,0.010312,0.003973,0.077395,0.019194
1023,R,0.015735,0.014236,0.034359,0.224778
1024,R,0.131199,0.003233,0.016240,0.210652
1025,R,0.004284,0.000355,0.019874,0.102761
1026,R,0.005194,0.000925,0.026435,0.206569
1027,R,0.023923,0.000086,0.017637,0.167849
1028,R,0.050056,0.001758,0.016049,0.155273
1029,R,0.022513,0.000324,0.007991,0.185671
1030,R,0.003225,0.003429,0.017038,0.046745
1031,R,0.008024,0.002593,0.021425,0.000678
1032,R,0.016947,0.002923,0.019207,0.015953
1033,N1,0.006134,0.002555,0.014121,0.064298
1034,R,0.015701,0.002777,0.016113,0.045974
1035,R,0.003747,0.002804,0.015663,0.021000
1036,R,0.002557,0.001127,0.004359,0.371131
1037,R,0.021830,0.002849,0.033816,0.256537
1038,R,0.005476,0.003546,0.017241,0.114570
1039,R,0.011108,0.005869,0.020231,0.020022
1040,R,0.065086,0.003115,0.024497,0.092418
1041,R,0.033426,0.003844,0.035807,0.020400
1042,R,0.001661,0.001293,0.003302,0.020710
1043,R,0.007331,0.004692,0.028920,0.000000
1044,R,0.002705,0.000591,0.013514,0.051139
1045,R,0.079162,0.002498,0.003778,0.598490
1046,R,0.003976,0.003328,0.009716,0.171381
1047,R,0.011279,0.005214,0.013279,0.004408
1048,R,0.005252,0.013463,0.024109,0.259642
1049,R,0.018174,0.002460,0.014064,0.097416
1050,N1,0.011086,0.002674,0.028203,0.074272
1051,N1,0.005126,0.013630,0.017744,0.038199
1052,N1,0.002433,0.002447,0.020932,0.023788
1053,N1,0.012148,0.002068,0.012577,0.114887
1054,N1,0.016200,0.006109,0.016973,0.123191
1055,N1,0.009706,0.005917,0.070598,0.286563
1056,N2,0.041371,0.002433,0.031246,0.090475
1057,N2,0.085793,0.025981,0.075209,0.441936
1058,R,0.027293,0.001753,0.022817,0.254471
1059,R,0.003308,0.002227,0.046167,0.090842
1060,R,0.004400,0.002542,0.028787,0.280193
1061,R,0.010113,0.026627,0.040787,0.272967
1062,R,0.065113,0.001958,0.037545,0.110831
1063,R,0.005811,0.053295,0.088144,0.359348
1064,R,0.003495,0.002282,0.035824,0.042156
1065,R,0.003583,0.002378,0.024876,0.126461
1066,R,0.044824,0.002859,0.013367,0.019787
1067,R,0.009491,0.026189,0.052661,0.257246
1068,R,0.004821,0.000964,0.008556,0.581291
1069,R,0.027439,0.000359,0.009119,0.020950
1070,R,0.013944,0.001681,0.008648,0.034008
1071,R,0.102218,0.001946,0.018691,0.056992
1072,R,0.010297,0.007041,0.018168,0.211473
1073,R,0.006988,0.001299,0.034660,0.095856
1074,R,0.012921,0.000267,0.047450,0.000000
1075,R,0.006975,0.001544,0.016080,0.222823
1076,R,0.002037,0.000931,0.009391,0.000000
1077,R,0.012388,0.004115,0.023308,0.118153
1078,R,0.010175,0.004381,0.007459,0.072325
1079,R,0.002553,0.002937,0.046205,0.127417
1080,R,0.020893,0.000404,0.020588,0.045919
1081,R,0.024331,0.001936,0.009331,0.000000
1082,R,0.004959,0.002033,0.019688,0.026543
1083,R,0.018634,0.003114,0.019867,0.026398
1084,R,0.011025,0.003344,0.019299,0.077770
1085,R,0.006768,0.001976,0.035358,0.131235
1086,R,0.036107,0.039369,0.048667,0.087907
1087,R,0.010540,0.003530,0.028183,0.160235
1088,R,0.064453,0.004792,0.023582,0.081193
1089,R,0.009811,0.026963,0.030104,0.147257
1090,R,0.067989,0.001795,0.007968,0.059389
1091,R,0.032339,0.006792,0.026294,0.140637
1092,R,0.137005,0.031736,0.056223,0.093396
1093,R,0.016937,0.001313,0.007142,0.182462
1094,R,0.055757,0.008247,0.040219,0.321252
1095,R,0.028897,0.000723,0.023535,0.010049
1096,R,0.003005,0.003276,0.011230,0.118080
1097,R,0.011264,0.003170,0.013189,0.012297
1098,R,0.007266,0.006627,0.022491,0.170441
1099,R,0.019582,0.004780,0.063735,0.197394
1100,R,0.010143,0.044610,0.060332,0.271776
1101,N1,0.068582,0.004750,0.016740,0.108607
1102,N1,0.014576,0.001342,0.014885,0.120278
1103,N1,0.013028,0.005443,0.034844,0.099181
1104,N1,0.124752,0.003212,0.023160,0.334169
1105,N1,0.014484,0.005470,0.051442,0.192927
1106,N1,0.037052,0.010114,0.060460,0.000000
1107,N2,0.010778,0.006855,0.036224,0.026370
1108,N2,0.035804,0.010361,0.024225,0.355187
1109,N2,0.033704,0.030198,0.039570,0.023007
1110,N2,0.059405,0.008446,0.103602,0.019194
1111,N2,0.029397,0.003759,0.029544,0.120545
1112,N2,0.020941,0.003114,0.053258,0.185091
1113,N2,0.005719,0.005001,0.031999,0.000000
1114,N2,0.004323,0.020289,0.053919,0.221233
1115,N2,0.030560,0.004506,0.037873,0.205628
1116,N1,0.003955,0.010027,0.038599,0.000000
1117,N1,0.013193,0.003213,0.011788,0.041588
1118,N2,0.007475,0.010265,0.020522,0.053875
1119,N2,0.002033,0.004625,0.018011,0.018442
1120,N2,0.005948,0.012459,0.063466,0.042287
1121,N2,0.015824,0.004238,0.018971,0.470396
1122,N2,0.006394,0.012118,0.069935,0.067333
1123,N2,0.001997,0.002765,0.011756,0.218001
1124,N2,0.020567,0.031888,0.076941,0.092874
1125,N2,0.021294,0.042365,0.097292,0.156708
1126,N2,0.009839,0.005833,0.082310,0.344151
1127,N2,0.004434,0.007351,0.038497,0.038837
1128,N1,0.031600,0.031053,0.069163,0.107010
1129,N1,0.003100,0.005337,0.047131,0.014904
1130,N1,0.008324,0.017645,0.035984,0.027608
1131,N2,0.020373,0.025917,0.039553,0.197331
1132,N2,0.051110,0.010413,0.089031,0.048771
1133,N2,0.005204,0.009485,0.082731,0.072075
1134,N2,0.011019,0.008800,0.063233,0.075793
1135,N2,0.008857,0.010298,0.030176,0.050333
1136,N3,0.044859,0.026725,0.040956,0.302475
1137,N2,0.010135,0.018969,0.030674,0.146995
1138,N2,0.025714,0.015772,0.027477,0.206294
1139,N3,0.038163,0.031380,0.048962,0.057586
1140,N2,0.001732,0.004851,0.103298,0.093142
1141,N3,0.014619,0.008904,0.130385,0.010807
1142,N3,0.007891,0.010707,0.158490,0.070902
1143,N2,0.005117,0.029459,0.063122,0.142237
1144,N2,0.007505,0.016600,0.047781,0.128026
1145,N2,0.002309,0.017706,0.090558,0.379010
1146,N2,0.008026,0.008971,0.123564,0.015065
1147,N3,0.012221,0.020483,0.117070,0.467965
1148,N3,0.022480,0.003448,0.017360,0.148004
1149,N1,0.005877,0.001785,0.034457,0.270761
1150,N2,0.041436,0.013112,0.058669,0.083141
1151,N2,0.058677,0.007944,0.052872,0.064874
1152,N2,0.005588,0.018354,0.078149,0.077881
1153,N2,0.005392,0.007876,0.064691,0.171329
1154,N2,0.004571,0.002913,0.022321,0.189585
1155,N2,0.013358,0.015078,0.071705,0.197743
1156,N2,0.013546,0.018699,0.075664,0.022626
1157,N3,0.008881,0.000527,0.039284,0.126082
1158,N3,0.001600,0.018464,0.103349,0.089452
1159,N3,0.001340,0.006000,0.104123,0.017385
1160,N2,0.001619,0.038371,0.148088,0.024141
1161,N3,0.031119,0.003074,0.053583,0.187248
1162,N2,0.011546,0.039701,0.079382,0.218160
1163,N3,0.005172,0.011011,0.187462,0.167724
1164,N3,0.008654,0.016483,0.085408,0.029761
1165,N3,0.002044,0.027716,0.040359,0.429736
1166,N2,0.004978,0.002297,0.023831,0.217545
1167,N3,0.007488,0.014040,0.045946,0.184834
1168,N3,0.022114,0.004840,0.056161,0.254031
1169,N3,0.003855,0.022409,0.164154,0.205407
1170,N3,0.003040,0.009927,0.148312,0.229764
1171,N3,0.001613,0.005395,0.058275,0.188372
1172,N3,0.001458,0.014612,0.030536,0.191652
1173,N3,0.005272,0.020318,0.076021,0.096419
1174,N3,0.014181,0.002639,0.067608,0.163690
1175,N3,0.002256,0.016925,0.051975,0.206730
1176,N3,0.003689,0.004447,0.103007,0.572933
1177,N3,0.002703,0.016077,0.039085,0.043923
1178,N3,0.000282,0.013908,0.028622,0.475085
1179,N3,0.001030,0.000717,0.010785,0.119836
1180,N3,0.003137,0.017132,0.069073,0.014811
1181,N3,0.001225,0.005651,0.116955,0.142366
1182,N3,0.000822,0.004995,0.081928,0.147166
1183,N3,0.000375,0.028859,0.085040,0.091965
1184,N3,0.014917,0.013280,0.039582,0.335741
1185,N3,0.014147,0.016604,0.035871,0.059716
1186,N3,0.011987,0.032193,0.100164,0.365216
1187,N3,0.001813,0.000226,0.030931,0.092971
1188,N3,0.000208,0.013730,0.046295,0.111581
1189,N3,0.000937,0.030001,0.093678,0.075975
1190,N3,0.000918,0.016707,0.073433,0.327445
1191,N3,0.017595,0.002046,0.027477,0.213607
1192,N1,0.003809,0.053822,0.102020,0.048798
1193,N1,0.047902,0.002822,0.014727,0.361457
1194,N1,0.042662,0.001310,0.068153,0.007996
1195,N1,0.090636,0.000066,0.012711,0.054184
1196,N1,0.033109,0.006859,0.082401,0.108993
1197,N1,0.025233,0.014362,0.067863,0.029503
1198,N1,0.009623,0.002848,0.032836,0.000000
1199,N1,0.021001,0.020281,0.133351,0.000000
1200,N1,0.005721,0.000897,0.008431,0.121890
1201,N1,0.004986,0.003828,0.011727,0.139949
1202,N2,0.011396,0.042891,0.073127,0.024386
1203,N2,0.035328,0.002031,0.019485,0.442496
1204,N2,0.012576,0.006937,0.060714,0.036942
1205,N2,0.015210,0.015577,0.045627,0.043315
1206,N2,0.005456,0.003520,0.036535,0.199303
1207,N2,0.098995,0.029485,0.049532,0.142416
1208,N2,0.003643,0.006192,0.066411,0.137634
1209,N2,0.011262,0.030234,0.052039,0.000000
1210,N2,0.014658,0.014741,0.021428,0.019106
1211,N2,0.007110,0.016456,0.053428,0.030945
1212,N2,0.003171,0.002640,0.040119,0.029926
1213,N2,0.009132,0.006964,0.053638,0.622964
1214,N2,0.008031,0.002791,0.025364,0.115062
1215,N2,0.001996,0.010145,0.080345,0.086550
1216,N2,0.032381,0.016304,0.132343,0.055147
1217,N2,0.007958,0.033527,0.082230,0.142287
1218,N2,0.002514,0.031915,0.103174,0.079720
1219,N2,0.006956,0.004165,0.088533,0.058847
1220,N2,0.003547,0.008519,0.075228,0.025483
1221,N2,0.004969,0.028159,0.073651,0.009828
1222,N2,0.000807,0.016615,0.073845,0.077444
1223,N2,0.004850,0.017004,0.060930,0.196611
1224,N2,0.013945,0.014837,0.037526,0.402952
1225,N3,0.010023,0.005254,0.054149,0.035303
1226,N2,0.005371,0.030913,0.069579,0.294069
1227,N2,0.017130,0.005257,0.034678,0.130759
1228,N1,0.094564,0.000808,0.007951,0.177137
1229,N2,0.009388,0.030930,0.117132,0.109174
1230,N2,0.003581,0.003410,0.042475,0.363684
1231,N2,0.056631,0.011381,0.073667,0.268540
1232,N2,0.001904,0.003573,0.072110,0.031576
1233,N1,0.054390,0.006288,0.053587,0.112661
1234,N1,0.038377,0.001361,0.047770,0.000000
1235,N2,0.003532,0.026741,0.066945,0.024483
1236,N2,0.028690,0.020750,0.074331,0.000000
1237,N2,0.006184,0.006771,0.054453,0.022945
1238,N2,0.021518,0.002529,0.020120,0.133707
1239,N2,0.010130,0.004253,0.057819,0.054610
1240,N2,0.007967,0.003564,0.059807,0.135918
1241,R,0.007930,0.001278,0.026587,0.000000
1242,R,0.007256,0.003187,0.005693,0.236533
1243,R,0.015886,0.007505,0.023228,0.337327
1244,R,0.002049,0.005900,0.015096,0.014363
1245,R,0.018305,0.001689,0.014134,0.025047
1246,R,0.006350,0.001387,0.022274,0.126477
1247,R,0.020071,0.000816,0.009910,0.055173
1248,R,0.016495,0.003008,0.046101,0.134919
1249,R,0.005441,0.004136,0.017130,0.046293
1250,R,0.007792,0.001813,0.013908,0.299954
1251,R,0.030820,0.013889,0.044686,0.212319
1252,R,0.003072,0.001124,0.003127,0.254012
1253,R,0.002744,0.001676,0.017791,0.087659
1254,R,0.007674,0.001395,0.003955,0.250505
1256,N1,0.003624,0.014290,0.027516,0.054971
1257,N1,0.011918,0.000956,0.019222,0.000000
1258,N1,0.005133,0.001408,0.020836,0.012804
1259,N2,0.018157,0.006164,0.086302,0.119646
1260,N1,0.022687,0.016189,0.083455,0.129645
1261,N1,0.005450,0.002075,0.054993,0.133386
1262,N2,0.010374,0.006666,0.018270,0.011811
1263,N2,0.022680,0.005537,0.016111,0.099596
1264,R,0.002980,0.046422,0.062875,0.065985
1265,R,0.034469,0.017959,0.037739,0.137970
1266,R,0.029896,0.002516,0.012106,0.108632
1267,R,0.007277,0.007402,0.033715,0.275261
1268,R,0.004134,0.004939,0.022157,0.228115
1269,R,0.002066,0.001176,0.025364,0.139521
1270,R,0.055139,0.005858,0.015088,0.309587
1271,R,0.004452,0.000103,0.014774,0.553274
1272,R,0.010029,0.000711,0.005297,0.005926
1273,R,0.002705,0.000329,0.013505,0.071991
1274,R,0.055601,0.001580,0.022590,0.158593
1275,R,0.003545,0.000967,0.014861,0.111598
1276,R,0.019725,0.002785,0.008642,0.001705
1277,R,0.005300,0.000519,0.029607,0.207574
1278,R,0.010601,0.042623,0.052262,0.011661
1279,R,0.035908,0.000477,0.028032,0.508666
1280,R,0.007163,0.003282,0.015054,0.121090
1281,R,0.019631,0.006159,0.022286,0.239166
1282,R,0.052673,0.001621,0.043394,0.217511
1283,R,0.015788,0.000787,0.016678,0.000000
1284,R,0.026576,0.003467,0.017121,0.087850
1285,R,0.024872,0.013432,0.022822,0.128152
1286,R,0.004166,0.001238,0.037201,0.260952
1287,R,0.028741,0.002994,0.006324,0.116071
1288,R,0.002165,0.000580,0.003423,0.033455
1289,R,0.025485,0.000726,0.023360,0.149189
1290,R,0.003279,0.003082,0.010710,0.520970
1291,R,0.008865,0.001272,0.018307,0.000000
1292,R,0.002132,0.057582,0.070082,0.000000
1293,R,0.008873,0.001179,0.020160,0.000000
1294,N1,0.026659,0.002351,0.027741,0.191047
1295,N1,0.018139,0.000543,0.009739,0.099906
1296,N1,0.019739,0.001171,0.003401,0.426696
1297,N1,0.004768,0.004254,0.047117,0.177127
1298,N2,0.014102,0.006315,0.020700,0.070276
1299,N2,0.028740,0.002525,0.022434,0.053877
1300,N2,0.057099,0.001630,0.018455,0.054888
1301,N2,0.015818,0.014741,0.040518,0.138337
1302,N2,0.004498,0.015619,0.026048,0.185961
1303,N2,0.015043,0.003138,0.021169,0.085715
1304,N2,0.022267,0.005232,0.033912,0.168829
1305,N2,0.002277,0.000785,0.039611,0.000000
1306,N2,0.019601,0.014505,0.045808,0.283392
1307,N2,0.056507,0.051025,0.110846,0.065584
1308,N2,0.004256,0.032736,0.080451,0.104525
1309,N1,0.018191,0.002150,0.016872,0.104010
1310,N1,0.009056,0.027960,0.062468,0.011372
1311,N2,0.012418,0.001797,0.010539,0.045895
1312,N2,0.019664,0.010518,0.038974,0.084113
1313,N2,0.005111,0.016320,0.058398,0.148412
1314,N1,0.020243,0.001155,0.018832,0.190842
1315,N1,0.005607,0.005034,0.033270,0.022074
1316,N1,0.004758,0.004354,0.016958,0.123317
1317,N2,0.012524,0.004029,0.022752,0.059684
1318,N2,0.008731,0.004792,0.031295,0.061146
1319,N2,0.002963,0.007224,0.036016,0.208804
1320,N2,0.015581,0.008740,0.058639,0.059023
1321,N2,0.016877,0.006704,0.027761,0.026280
1322,N1,0.005764,0.002059,0.045024,0.010382
1323,N2,0.018844,0.007792,0.079928,0.008105
1324,N2,0.008365,0.005047,0.017444,0.136008
1325,N2,0.032788,0.039868,0.088762,0.084363
1326,N1,0.030837,0.005550,0.019723,0.031338
1327,N1,0.016885,0.000613,0.023052,0.149470
1328,N2,0.026739,0.019375,0.035588,0.296821
1329,N2,0.013640,0.031699,0.116743,0.185220
1330,N2,0.015312,0.002101,0.014571,0.029356
1331,N2,0.006469,0.055118,0.094852,0.070747
1332,N2,0.001967,0.013020,0.016818,0.005311
1333,N2,0.024660,0.011859,0.111236,0.021039
1334,N2,0.007315,0.009350,0.016131,0.071301
1335,N2,0.021926,0.025186,0.076110,0.035285
1336,N2,0.015887,0.000737,0.013838,0.028262
1337,N2,0.021236,0.002728,0.013362,0.229143
1338,N2,0.017936,0.002097,0.034044,0.031517
1339,N2,0.015736,0.003934,0.020587,0.120959
1340,N2,0.023880,0.010295,0.023150,0.067101
1341,N2,0.008661,0.003426,0.134354,0.011205
1342,N2,0.035934,0.005652,0.014615,0.136929
1343,N2,0.006192,0.005557,0.022500,0.111513
1344,N2,0.015414,0.018700,0.038525,0.076147
1345,N2,0.011971,0.004175,0.016205,0.068653
1346,N2,0.014437,0.014337,0.054378,0.198435
1347,N2,0.012965,0.008505,0.043478,0.061744
1348,N2,0.070475,0.002440,0.020806,0.010667
1349,N1,0.027699,0.007240,0.108785,0.033246
1350,N1,0.008992,0.002203,0.017448,0.118622
1351,N2,0.009450,0.007793,0.115799,0.000000
1352,N2,0.018137,0.004160,0.027800,0.227001
1353,N2,0.028765,0.007659,0.019411,0.081030
1354,N2,0.025625,0.023015,0.067574,0.052064
1355,N2,0.024007,0.004506,0.030615,0.060416
1356,N2,0.015135,0.007372,0.023317,0.056582
1357,N2,0.002469,0.013752,0.047081,0.645257
1358,N2,0.008822,0.028170,0.033984,0.221756
1359,N2,0.004542,0.022422,0.073901,0.105298
1360,N1,0.009255,0.003116,0.056971,0.286540
1361,N2,0.057173,0.007093,0.135186,0.061025
1362,N2,0.037973,0.005297,0.029616,0.387274
1363,N2,0.037618,0.001584,0.029046,0.074071
1364,N2,0.016467,0.015644,0.055085,0.125280
1365,N1,0.022873,0.043585,0.102088,0.000000
1366,N1,0.038241,0.004558,0.047185,0.319898
1367,N2,0.046134,0.026804,0.078407,0.089223
1368,N2,0.012209,0.010198,0.031046,0.527991
1369,N2,0.009914,0.000606,0.018413,0.047157
1370,N2,0.006878,0.009891,0.026826,0.081057
1371,N2,0.019691,0.009650,0.023688,0.261848
1372,N2,0.030851,0.003739,0.033939,0.000000
1373,N2,0.013143,0.003544,0.013311,0.126253
1374,N2,0.002542,0.033390,0.066909,0.184831
1375,N2,0.023991,0.006750,0.057777,0.151746
1376,N2,0.017667,0.006055,0.022374,0.174966
1377,N2,0.007509,0.056456,0.062317,0.034603
1378,N2,0.016906,0.047039,0.087234,0.169938
1379,N2,0.015339,0.019643,0.062281,0.105893
1380,N2,0.002319,0.008893,0.041410,0.130913
1381,N2,0.002832,0.019399,0.064506,0.015309
1382,W,0.032288,0.001650,0.026611,0.587541
1383,N1,0.009758,0.001634,0.020262,0.682806
1384,N1,0.013745,0.005302,0.035287,0.066454
1385,N2,0.010048,0.016897,0.052057,0.075570
1386,N1,0.013788,0.057408,0.078207,0.000000
1387,N2,0.026224,0.048610,0.071496,0.144932
1388,N2,0.014595,0.008103,0.040500,0.000929
1389,N2,0.031693,0.005619,0.035854,0.000000
1390,N2,0.090987,0.006038,0.036452,0.033128
1391,N2,0.010919,0.012447,0.044194,0.088437
1392,N2,0.020705,0.016463,0.046311,0.132412
1393,N2,0.011565,0.005885,0.021670,0.250326
1394,N2,0.006624,0.014179,0.055541,0.011563
1395,N2,0.003714,0.018397,0.072340,0.069275
1396,N2,0.002390,0.012774,0.086179,0.191572
1397,N2,0.022788,0.005108,0.024412,0.037791
1398,N2,0.018753,0.010391,0.032412,0.179970
1399,N2,0.036636,0.008388,0.021801,0.096700
1400,N3,0.023822,0.042242,0.120543,0.019244
1401,N2,0.004107,0.017411,0.033993,0.113867
1402,N2,0.002358,0.019044,0.042584,0.141746
1403,N2,0.020786,0.009101,0.090143,0.004594
1404,N1,0.015909,0.000474,0.038112,0.141883
1405,N2,0.037401,0.003387,0.043853,0.063442
1406,N2,0.012041,0.019240,0.114240,0.000000
1407,N2,0.008785,0.003856,0.025613,0.044498
1408,N2,0.014308,0.007624,0.076513,0.255932
1409,N2,0.022869,0.004238,0.032354,0.010682
1410,N3,0.000369,0.005255,0.121310,0.000000
1411,N2,0.031570,0.007305,0.039354,0.157341
1412,N2,0.028534,0.027418,0.086752,0.000000
1413,N2,0.011039,0.007350,0.039154,0.110110
1414,N2,0.008252,0.021766,0.098106,0.000000
1415,N2,0.119872,0.003539,0.018881,0.580514
1416,N2,0.012868,0.010249,0.046608,0.125349
1417,N2,0.090705,0.005821,0.022796,0.253755
1418,N2,0.015680,0.013547,0.050657,0.077788
1419,N2,0.004029,0.010161,0.083198,0.123149
1420,N2,0.023964,0.007950,0.040066,0.082401
1421,N2,0.012565,0.032530,0.123528,0.112199
1422,N2,0.063397,0.014872,0.075938,0.188781
1423,N2,0.037240,0.005940,0.049517,0.305076
1424,N2,0.001730,0.007843,0.079007,0.169545
1425,N2,0.040818,0.001830,0.050974,0.141880
1426,N1,0.068939,0.004359,0.046041,0.114213
1427,N1,0.024470,0.001015,0.034535,0.107628
1428,N2,0.008257,0.006170,0.039191,0.185850
1429,N2,0.024941,0.005569,0.036916,0.206960
1430,N2,0.027269,0.042262,0.069690,0.095794
1431,R,0.013383,0.007333,0.014503,0.284140
1432,R,0.019963,0.004588,0.024215,0.082512
1433,R,0.001302,0.002211,0.097903,0.014395
1434,N1,0.037467,0.006908,0.018918,0.043298
1435,R,0.021855,0.003998,0.040870,0.048794
1436,R,0.020970,0.004930,0.014848,0.065686
1437,R,0.004734,0.001439,0.027350,0.198484
1438,R,0.007394,0.000990,0.006913,0.236926
1439,R,0.052219,0.003082,0.008648,0.130637
1440,R,0.030875,0.018684,0.033914,0.123710
1441,R,0.008642,0.000763,0.021616,0.029054
1442,R,0.124016,0.005040,0.075197,0.247505
1443,R,0.014101,0.009180,0.063041,0.265297
1444,R,0.005171,0.003526,0.012354,0.109112
1445,R,0.009582,0.002256,0.028635,0.230520
1446,R,0.021760,0.003236,0.012260,0.149743
1447,R,0.050287,0.002794,0.041921,0.177200
1448,N1,0.013950,0.000289,0.011929,0.102816
1449,N1,0.008457,0.002104,0.022724,0.318093
1450,N1,0.008927,0.007462,0.011178,0.085865
1451,N1,0.009521,0.004647,0.019590,0.039170
1452,N1,0.031208,0.001236,0.012661,0.250921
1453,N1,0.034271,0.000653,0.014566,0.015853
1454,W,0.004179,0.001565,0.007648,0.046631
1455,N1,0.011969,0.001241,0.032570,0.026508
1456,N1,0.004149,0.002722,0.022291,0.072143
1457,N1,0.031975,0.002417,0.013257,0.089874
1458,N1,0.006669,0.007754,0.017515,0.028497
1459,N1,0.005624,0.014920,0.020230,0.104352
1460,N1,0.038091,0.028113,0.034691,0.079432
1461,N1,0.024189,0.005274,0.030340,0.008307
1462,N2,0.010073,0.004702,0.021659,0.056973
1463,N2,0.013688,0.013369,0.030342,0.085090
1464,N2,0.122230,0.021590,0.075657,0.114528
1465,N2,0.063599,0.001030,0.033226,0.410131
1466,N2,0.031355,0.030265,0.053785,0.127704
1467,N2,0.020279,0.008340,0.060956,0.273675
1468,N2,0.026006,0.006520,0.053411,0.354297
1469,N2,0.062865,0.002874,0.029233,0.116318
1470,N2,0.012304,0.005026,0.015907,0.231439
1471,N2,0.048302,0.002615,0.020734,0.183764
1472,N2,0.059822,0.006536,0.023682,0.014238
1473,N2,0.040595,0.027020,0.048890,0.211315
1474,N2,0.006399,0.005783,0.040243,0.128640
1475,N2,0.018368,0.004830,0.030093,0.364888
1476,N1,0.039389,0.002047,0.029376,0.034832
1477,N1,0.027381,0.002875,0.012855,0.113636
1478,N1,0.031470,0.003182,0.040600,0.317059
1479,N2,0.006038,0.005227,0.073286,0.115413
1480,N2,0.005453,0.015945,0.087503,0.000000
1481,N2,0.004590,0.005780,0.018737,0.094295
1482,N2,0.016242,0.010460,0.025426,0.044553
1483,N2,0.021826,0.008964,0.046139,0.106229
1484,N2,0.041872,0.015696,0.090958,0.045842
1485,N2,0.018784,0.006516,0.043647,0.159318
1486,N2,0.072752,0.018530,0.038062,0.493793
1487,N2,0.098951,0.015838,0.100557,0.154489
1488,N2,0.012708,0.004362,0.062761,0.071724
1489,N2,0.008374,0.004440,0.022773,0.199185
1490,N2,0.057760,0.027091,0.040132,0.092524
1491,N2,0.053869,0.007526,0.049805,0.140666
1492,N2,0.027300,0.007214,0.039059,0.006387
1493,N2,0.025157,0.005023,0.026116,0.128027
1494,N2,0.032764,0.009698,0.044646,0.064525
1495,N2,0.014886,0.005757,0.023533,0.000000
1496,N2,0.020317,0.005572,0.055840,0.158875
1497,N1,0.003855,0.001511,0.034292,0.093778
